solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	D-PAR	62400	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	62700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	63000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	63300	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	63600	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	63900	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	64200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	64500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	64800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	65100	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	65400	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	65700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	66000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	66300	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	66600	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	66900	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	67200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	67500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	67800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	68100	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	68400	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	68700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	69000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	69300	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	69600	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	69900	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	70200	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	70500	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	70800	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	71100	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	71400	0.19581734	0.283278555	0.20273380000000002
