solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
lgp	D-PAR	112500	0.28822988	0.30024424	0.29782218
lgp	D-PAR	112800	0.28822988	0.30024424	0.29782218
lgp	D-PAR	113100	0.28822988	0.30024424	0.29782218
lgp	D-PAR	113400	0.28822988	0.30024424	0.29782218
lgp	D-PAR	113700	0.28822988	0.30024424	0.29782218
lgp	D-PAR	114000	0.28822988	0.30024424	0.29782218
lgp	D-PAR	114300	0.28822988	0.30024424	0.29782218
lgp	D-PAR	114600	0.28822988	0.30024424	0.29782218
lgp	D-PAR	114900	0.28822988	0.30024424	0.29782218
lgp	D-PAR	115200	0.28822988	0.30024424	0.29782218
lgp	D-PAR	115500	0.28822988	0.30024424	0.29782218
lgp	D-PAR	115800	0.29074875	0.30024424	0.29782218
lgp	D-PAR	116100	0.29074875	0.30024424	0.29782218
lgp	D-PAR	116400	0.29074875	0.30024424	0.29782218
lgp	D-PAR	116700	0.29074875	0.30024424	0.2989446
lgp	D-PAR	117000	0.29074875	0.30024424	0.2989446
lgp	D-PAR	117300	0.29074875	0.30024424	0.2989446
lgp	D-PAR	117600	0.29074875	0.30024424	0.2989446
lgp	D-PAR	117900	0.29074875	0.30024424	0.2989446
lgp	D-PAR	118200	0.29074875	0.30024424	0.2989446
lgp	D-PAR	118500	0.29074875	0.30024424	0.2989446
lgp	D-PAR	118800	0.29074875	0.30024424	0.2989446
lgp	D-PAR	119100	0.29074875	0.30024424	0.2989446
lgp	D-PAR	119400	0.29074875	0.30024424	0.2989446
lgp	D-PAR	119700	0.29074875	0.30024424	0.2989446
lgp	D-PAR	120000	0.29074875	0.30024424	0.2989446
lgp	D-PAR	120300	0.29074875	0.30024424	0.2989446
lgp	D-PAR	120600	0.29074875	0.30024424	0.2989446
lgp	D-PAR	120900	0.29074875	0.30024424	0.2989446
lgp	D-PAR	121200	0.29074875	0.30024424	0.2989446
lgp	D-PAR	121500	0.29074875	0.30024424	0.2989446
lgp	D-PAR	121800	0.29074875	0.30024424	0.2989446
lgp	D-PAR	122100	0.29074875	0.3022974	0.2989446
lgp	D-PAR	122400	0.29074875	0.3022974	0.2989446
lgp	D-PAR	122700	0.29074875	0.3022974	0.2989446
lgp	D-PAR	123000	0.29074875	0.30311012	0.2989446
lgp	D-PAR	123300	0.29074875	0.30311012	0.2989446
lgp	D-PAR	123600	0.29074875	0.30311272	0.2989446
lgp	D-PAR	123900	0.29074875	0.30311272	0.2989446
lgp	D-PAR	124200	0.29074875	0.30311272	0.2989446
lgp	D-PAR	124500	0.29074875	0.30311272	0.2989446
lgp	D-PAR	124800	0.29074875	0.30311272	0.2989446
lgp	D-PAR	125100	0.29074875	0.3050201	0.2989446
lgp	D-PAR	125400	0.29074875	0.3050201	0.2989446
lgp	D-PAR	125700	0.29074875	0.3050201	0.2989446
lgp	D-PAR	126000	0.29074875	0.3050201	0.2989446
lgp	D-PAR	126300	0.29074875	0.3050201	0.2989446
lgp	D-PAR	126600	0.29074875	0.3050201	0.2989446
lgp	D-PAR	126900	0.29074875	0.3050201	0.2989446
lgp	D-PAR	127200	0.29074875	0.3050201	0.2989446
lgp	D-PAR	127500	0.29074875	0.3050201	0.2989446
lgp	D-PAR	127800	0.29074875	0.3050201	0.2989446
lgp	D-PAR	128100	0.29074875	0.3050201	0.2989446
lgp	D-PAR	128400	0.29074875	0.31060746	0.2989446
lgp	D-PAR	128700	0.29074875	0.31060746	0.2989446
